FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDel15,ArrDelay,ArrDel15,Cancelled,CancellationCode,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2023-10-18,Delta,N861XX,719,JFK,CityName,State,SEA,CityName,State,0,0,2,0,0,,343,861,0,0,0,0,0
2023-10-18,American,N371XX,8072,SEA,CityName,State,LAX,CityName,State,30,1,17,1,0,,131,360,17,0,0,0,0
2023-10-18,Delta,N895XX,3346,SEA,CityName,State,SEA,CityName,State,15,1,16,1,0,,303,2928,16,0,0,0,0
2023-10-18,JetBlue,N709XX,5475,MIA,CityName,State,SFO,CityName,State,240,1,228,1,0,,127,514,0,0,0,0,228
2023-10-18,American,N778XX,9431,DFW,CityName,State,DEN,CityName,State,15,1,5,0,0,,245,1650,0,0,0,0,0
2023-10-18,JetBlue,N780XX,5213,DEN,CityName,State,SEA,CityName,State,0,0,4,0,0,,95,1162,0,0,0,0,0
2023-10-18,United,N346XX,8011,BOS,CityName,State,ATL,CityName,State,45,1,38,1,0,,336,2794,38,0,0,0,0
2023-10-19,American,N529XX,3023,JFK,CityName,State,DFW,CityName,State,0,0,-13,0,0,,248,2763,0,0,0,0,0
2023-10-19,Delta,N223XX,9741,JFK,CityName,State,LAX,CityName,State,0,0,-10,0,0,,209,2089,0,0,0,0,0
2023-10-19,United,N819XX,8611,SEA,CityName,State,ATL,CityName,State,15,1,1,0,0,,245,1745,0,0,0,0,0
2023-10-19,Southwest,N853XX,6515,LAX,CityName,State,SFO,CityName,State,15,1,6,0,0,,242,1409,0,0,0,0,0
2023-10-19,United,N268XX,2239,JFK,CityName,State,ATL,CityName,State,0,0,4,0,0,,159,186,0,0,0,0,0
2023-10-19,Southwest,N267XX,3451,ORD,CityName,State,DFW,CityName,State,0,0,-3,0,0,,116,2871,0,0,0,0,0
2023-10-19,Delta,N275XX,6740,ORD,CityName,State,ATL,CityName,State,0,0,-7,0,0,,300,1417,0,0,0,0,0
2023-10-19,Delta,N346XX,7190,DFW,CityName,State,ATL,CityName,State,0,0,-7,0,0,,201,2689,0,0,0,0,0
2023-10-19,Southwest,N428XX,2129,JFK,CityName,State,DFW,CityName,State,0,0,-9,0,0,,293,2729,0,0,0,0,0
2023-10-19,Delta,N306XX,7829,JFK,CityName,State,ATL,CityName,State,0,0,-4,0,0,,345,2977,0,0,0,0,0
2023-10-19,JetBlue,N686XX,9020,BOS,CityName,State,SFO,CityName,State,15,1,18,1,0,,277,2330,0,0,18,0,0
2023-10-19,Southwest,N992XX,8908,BOS,CityName,State,LAX,CityName,State,0,0,-2,0,0,,238,1007,0,0,0,0,0
2023-10-19,United,N401XX,4401,LAX,CityName,State,JFK,CityName,State,0,0,-13,0,0,,129,2464,0,0,0,0,0
2023-10-19,American,N912XX,3131,LAX,CityName,State,LAX,CityName,State,0,0,0,0,0,,265,1641,0,0,0,0,0
2023-10-20,American,N137XX,750,LAX,CityName,State,ATL,CityName,State,0,0,5,0,0,,71,1742,0,0,0,0,0
2023-10-20,American,N902XX,9899,DFW,CityName,State,BOS,CityName,State,0,0,-10,0,0,,251,1534,0,0,0,0,0
2023-10-20,JetBlue,N114XX,7695,JFK,CityName,State,DEN,CityName,State,0,0,5,0,0,,323,1813,0,0,0,0,0
2023-10-20,Southwest,N565XX,9396,SEA,CityName,State,LAX,CityName,State,0,0,-8,0,0,,90,1995,0,0,0,0,0
2023-10-20,Southwest,N514XX,3256,BOS,CityName,State,ORD,CityName,State,0,0,-9,0,0,,110,1122,0,0,0,0,0
2023-10-20,United,N253XX,2394,ORD,CityName,State,SEA,CityName,State,0,0,4,0,0,,77,1329,0,0,0,0,0
2023-10-20,Delta,N147XX,3525,JFK,CityName,State,DFW,CityName,State,30,1,31,1,0,,88,1634,0,0,0,0,31
2023-10-20,Southwest,N992XX,3424,DEN,CityName,State,ORD,CityName,State,60,1,55,1,0,,359,1522,0,0,0,0,55
2023-10-20,United,N355XX,6091,ORD,CityName,State,BOS,CityName,State,0,0,1,0,0,,222,1589,0,0,0,0,0
2023-10-21,American,N560XX,7095,ATL,CityName,State,DEN,CityName,State,0,0,-2,0,0,,189,2628,0,0,0,0,0
2023-10-21,United,N275XX,3082,ATL,CityName,State,SEA,CityName,State,0,0,-1,0,0,,92,1771,0,0,0,0,0
2023-10-21,United,N975XX,6814,SFO,CityName,State,MIA,CityName,State,0,0,-5,0,0,,335,1360,0,0,0,0,0
2023-10-21,Southwest,N272XX,2414,DFW,CityName,State,ORD,CityName,State,45,1,43,1,0,,340,597,0,43,0,0,0
2023-10-21,Southwest,N626XX,1415,DEN,CityName,State,SFO,CityName,State,45,1,50,1,0,,71,588,50,0,0,0,0
2023-10-21,Delta,N375XX,616,DEN,CityName,State,DFW,CityName,State,0,0,6,0,0,,121,664,0,0,0,0,0
2023-10-21,Delta,N282XX,4504,MIA,CityName,State,LAX,CityName,State,30,1,40,1,0,,259,2411,0,40,0,0,0
2023-10-21,United,N973XX,5840,DFW,CityName,State,BOS,CityName,State,0,0,-12,0,0,,155,1466,0,0,0,0,0
2023-10-21,Delta,N145XX,8235,SEA,CityName,State,SEA,CityName,State,15,1,0,0,1,A,140,2328,0,0,0,0,0
2023-10-21,Southwest,N945XX,2724,DEN,CityName,State,DEN,CityName,State,0,0,-1,0,0,,185,2536,0,0,0,0,0
2023-10-21,Delta,N915XX,5122,ORD,CityName,State,SEA,CityName,State,0,0,-14,0,0,,342,2927,0,0,0,0,0
2023-10-21,American,N378XX,7811,SEA,CityName,State,JFK,CityName,State,0,0,5,0,0,,174,1471,0,0,0,0,0
2023-10-21,Southwest,N348XX,7634,JFK,CityName,State,SFO,CityName,State,60,1,69,1,0,,231,268,69,0,0,0,0
2023-10-21,Delta,N775XX,3924,BOS,CityName,State,ATL,CityName,State,0,0,-7,0,0,,290,2510,0,0,0,0,0
2023-10-21,Delta,N514XX,9033,ATL,CityName,State,SFO,CityName,State,0,0,0,0,0,,57,2332,0,0,0,0,0
2023-10-22,Southwest,N528XX,2461,DEN,CityName,State,DFW,CityName,State,0,0,0,0,1,A,292,1984,0,0,0,0,0
2023-10-22,United,N969XX,8610,MIA,CityName,State,ORD,CityName,State,0,0,-8,0,0,,71,275,0,0,0,0,0
2023-10-22,United,N944XX,335,DFW,CityName,State,DFW,CityName,State,0,0,-5,0,0,,55,663,0,0,0,0,0
2023-10-22,JetBlue,N520XX,1597,BOS,CityName,State,MIA,CityName,State,0,0,-12,0,0,,289,2137,0,0,0,0,0
2023-10-22,Southwest,N275XX,4503,SFO,CityName,State,MIA,CityName,State,0,0,-14,0,0,,159,1945,0,0,0,0,0
2023-10-22,United,N982XX,1769,LAX,CityName,State,ORD,CityName,State,30,1,34,1,0,,73,1664,0,34,0,0,0
2023-10-22,Delta,N521XX,6587,DFW,CityName,State,LAX,CityName,State,0,0,-5,0,0,,308,1310,0,0,0,0,0
2023-10-22,Southwest,N781XX,4802,JFK,CityName,State,MIA,CityName,State,15,1,13,0,0,,331,407,0,0,0,0,0
2023-10-22,American,N786XX,4012,LAX,CityName,State,DFW,CityName,State,0,0,6,0,0,,156,2231,0,0,0,0,0
2023-10-22,JetBlue,N882XX,2689,SEA,CityName,State,BOS,CityName,State,0,0,2,0,0,,86,1171,0,0,0,0,0
2023-10-22,American,N631XX,7468,DFW,CityName,State,DEN,CityName,State,0,0,-1,0,0,,105,1092,0,0,0,0,0
2023-10-22,American,N453XX,4797,DEN,CityName,State,SFO,CityName,State,15,1,21,1,0,,83,2019,0,0,21,0,0
2023-10-22,Southwest,N390XX,7841,ATL,CityName,State,ORD,CityName,State,60,1,56,1,0,,153,2967,0,56,0,0,0
2023-10-22,Southwest,N724XX,6335,DFW,CityName,State,MIA,CityName,State,120,1,129,1,0,,179,2281,0,0,129,0,0
2023-10-23,American,N131XX,4227,MIA,CityName,State,SEA,CityName,State,0,0,5,0,0,,82,519,0,0,0,0,0
2023-10-23,Southwest,N228XX,8287,DFW,CityName,State,DFW,CityName,State,0,0,6,0,0,,76,714,0,0,0,0,0
2023-10-23,Southwest,N889XX,1625,SFO,CityName,State,MIA,CityName,State,0,0,-6,0,0,,103,2944,0,0,0,0,0
2023-10-23,Delta,N208XX,6598,MIA,CityName,State,ATL,CityName,State,0,0,6,0,0,,138,1503,0,0,0,0,0
2023-10-23,Delta,N811XX,1759,JFK,CityName,State,ATL,CityName,State,15,1,10,0,0,,296,2161,0,0,0,0,0
2023-10-23,Southwest,N275XX,5712,SFO,CityName,State,SEA,CityName,State,0,0,-10,0,0,,187,2628,0,0,0,0,0
2023-10-23,Delta,N357XX,2361,ATL,CityName,State,DEN,CityName,State,0,0,-6,0,0,,196,1441,0,0,0,0,0
2023-10-23,American,N302XX,9035,MIA,CityName,State,SEA,CityName,State,60,1,52,1,0,,55,948,0,52,0,0,0
2023-10-23,American,N586XX,6025,LAX,CityName,State,MIA,CityName,State,0,0,-14,0,0,,147,2894,0,0,0,0,0
2023-10-23,Delta,N430XX,8611,BOS,CityName,State,JFK,CityName,State,0,0,-2,0,0,,292,2794,0,0,0,0,0
2023-10-23,Delta,N687XX,5526,BOS,CityName,State,DFW,CityName,State,0,0,7,0,0,,251,1055,0,0,0,0,0
2023-10-23,Delta,N820XX,7653,LAX,CityName,State,MIA,CityName,State,0,0,3,0,0,,358,1316,0,0,0,0,0
2023-10-23,Delta,N866XX,657,SFO,CityName,State,DEN,CityName,State,0,0,10,0,0,,137,2796,0,0,0,0,0
2023-10-23,JetBlue,N895XX,776,LAX,CityName,State,MIA,CityName,State,0,0,-12,0,0,,323,773,0,0,0,0,0
2023-10-23,Delta,N822XX,1058,ORD,CityName,State,DFW,CityName,State,0,0,6,0,0,,75,1790,0,0,0,0,0
2023-10-23,United,N695XX,3263,MIA,CityName,State,BOS,CityName,State,0,0,7,0,0,,151,1620,0,0,0,0,0
2023-10-24,American,N462XX,2263,SFO,CityName,State,SEA,CityName,State,0,0,0,0,1,A,356,2808,0,0,0,0,0
2023-10-24,Delta,N246XX,3973,LAX,CityName,State,ATL,CityName,State,15,1,13,0,0,,79,1521,0,0,0,0,0
2023-10-24,Southwest,N391XX,2079,ORD,CityName,State,DEN,CityName,State,30,1,40,1,0,,205,271,40,0,0,0,0
2023-10-24,Southwest,N884XX,9461,ORD,CityName,State,JFK,CityName,State,0,0,-13,0,0,,116,1985,0,0,0,0,0
2023-10-24,Southwest,N569XX,3183,LAX,CityName,State,SFO,CityName,State,0,0,-5,0,0,,288,733,0,0,0,0,0
2023-10-24,Southwest,N398XX,6128,LAX,CityName,State,ORD,CityName,State,0,0,-14,0,0,,210,1098,0,0,0,0,0
2023-10-24,American,N133XX,2729,SFO,CityName,State,ORD,CityName,State,0,0,-14,0,0,,179,353,0,0,0,0,0
2023-10-24,American,N930XX,1940,JFK,CityName,State,SEA,CityName,State,0,0,10,0,0,,108,1536,0,0,0,0,0
2023-10-24,United,N166XX,3940,SEA,CityName,State,ATL,CityName,State,15,1,15,1,0,,64,2485,0,0,15,0,0
2023-10-24,Delta,N154XX,2048,ATL,CityName,State,BOS,CityName,State,60,1,56,1,0,,336,2680,0,0,56,0,0
2023-10-24,United,N489XX,3474,SEA,CityName,State,ATL,CityName,State,0,0,0,0,0,,176,1808,0,0,0,0,0
2023-10-25,American,N731XX,3032,DFW,CityName,State,BOS,CityName,State,0,0,-3,0,0,,164,2503,0,0,0,0,0
2023-10-25,United,N762XX,5266,ATL,CityName,State,SEA,CityName,State,45,1,46,1,0,,49,1187,0,0,46,0,0
2023-10-25,Southwest,N111XX,3154,MIA,CityName,State,DEN,CityName,State,0,0,-13,0,0,,193,874,0,0,0,0,0
2023-10-25,Southwest,N495XX,8913,ATL,CityName,State,MIA,CityName,State,0,0,-14,0,0,,331,583,0,0,0,0,0
2023-10-25,American,N634XX,2061,MIA,CityName,State,JFK,CityName,State,0,0,0,0,0,,249,2783,0,0,0,0,0
2023-10-25,Southwest,N270XX,5866,MIA,CityName,State,SFO,CityName,State,0,0,6,0,0,,67,1299,0,0,0,0,0
2023-10-25,JetBlue,N677XX,6715,MIA,CityName,State,JFK,CityName,State,0,0,2,0,0,,101,1452,0,0,0,0,0
2023-10-25,Delta,N173XX,4153,DEN,CityName,State,SFO,CityName,State,0,0,6,0,0,,280,389,0,0,0,0,0
2023-10-25,American,N648XX,7330,ATL,CityName,State,MIA,CityName,State,0,0,-10,0,0,,105,978,0,0,0,0,0
2023-10-25,United,N103XX,3249,ORD,CityName,State,MIA,CityName,State,0,0,10,0,0,,226,1918,0,0,0,0,0
2023-10-26,Southwest,N913XX,2385,JFK,CityName,State,SEA,CityName,State,15,1,1,0,0,,146,2068,0,0,0,0,0
2023-10-26,United,N925XX,9624,BOS,CityName,State,BOS,CityName,State,0,0,5,0,0,,263,2080,0,0,0,0,0
2023-10-26,Delta,N938XX,1166,ATL,CityName,State,ATL,CityName,State,0,0,6,0,0,,98,654,0,0,0,0,0
2023-10-26,Delta,N230XX,5373,DFW,CityName,State,MIA,CityName,State,15,1,22,1,0,,98,2740,0,0,0,0,22
2023-10-26,United,N226XX,4589,LAX,CityName,State,MIA,CityName,State,0,0,0,0,1,A,235,465,0,0,0,0,0
2023-10-26,JetBlue,N796XX,1552,DFW,CityName,State,DEN,CityName,State,0,0,-11,0,0,,102,1959,0,0,0,0,0
2023-10-26,American,N368XX,4549,BOS,CityName,State,LAX,CityName,State,45,1,40,1,0,,294,538,0,0,40,0,0
2023-10-26,Southwest,N344XX,9802,DEN,CityName,State,DFW,CityName,State,0,0,7,0,0,,211,2239,0,0,0,0,0
2023-10-26,American,N350XX,2190,ORD,CityName,State,MIA,CityName,State,45,1,42,1,0,,333,1791,0,0,0,0,42
2023-10-26,JetBlue,N172XX,4791,MIA,CityName,State,SEA,CityName,State,0,0,-13,0,0,,215,937,0,0,0,0,0
2023-10-26,Southwest,N934XX,6588,BOS,CityName,State,LAX,CityName,State,15,1,11,0,0,,294,1326,0,0,0,0,0
2023-10-26,JetBlue,N993XX,549,DFW,CityName,State,LAX,CityName,State,15,1,1,0,0,,203,1683,0,0,0,0,0
2023-10-26,Delta,N886XX,9571,BOS,CityName,State,DEN,CityName,State,0,0,-3,0,0,,222,508,0,0,0,0,0
2023-10-26,United,N213XX,5308,ORD,CityName,State,BOS,CityName,State,0,0,-14,0,0,,60,1912,0,0,0,0,0
2023-10-26,American,N232XX,9350,LAX,CityName,State,LAX,CityName,State,60,1,46,1,0,,142,1885,46,0,0,0,0
2023-10-26,American,N408XX,6684,LAX,CityName,State,ATL,CityName,State,0,0,-7,0,0,,315,484,0,0,0,0,0
2023-10-26,JetBlue,N602XX,2696,SFO,CityName,State,MIA,CityName,State,15,1,10,0,0,,123,2572,0,0,0,0,0
2023-10-27,Southwest,N218XX,2807,ATL,CityName,State,SFO,CityName,State,60,1,70,1,0,,240,1278,0,0,70,0,0
2023-10-27,Delta,N988XX,2417,SFO,CityName,State,SFO,CityName,State,0,0,-4,0,0,,54,627,0,0,0,0,0
2023-10-27,American,N107XX,2176,BOS,CityName,State,DEN,CityName,State,0,0,3,0,0,,249,521,0,0,0,0,0
2023-10-27,American,N565XX,9131,SEA,CityName,State,LAX,CityName,State,0,0,-2,0,0,,301,449,0,0,0,0,0
2023-10-27,Southwest,N926XX,834,SEA,CityName,State,BOS,CityName,State,15,1,23,1,0,,269,263,23,0,0,0,0
2023-10-27,Delta,N849XX,6196,SFO,CityName,State,ATL,CityName,State,0,0,0,0,0,,307,2307,0,0,0,0,0
2023-10-27,United,N604XX,9340,JFK,CityName,State,ORD,CityName,State,0,0,-8,0,0,,59,2185,0,0,0,0,0
2023-10-27,Delta,N402XX,234,JFK,CityName,State,ATL,CityName,State,0,0,8,0,0,,127,1290,0,0,0,0,0
2023-10-27,United,N169XX,8702,JFK,CityName,State,SEA,CityName,State,0,0,-11,0,0,,105,2351,0,0,0,0,0
2023-10-27,Delta,N462XX,4995,JFK,CityName,State,BOS,CityName,State,15,1,13,0,0,,105,670,0,0,0,0,0
2023-10-27,Delta,N115XX,4831,JFK,CityName,State,DEN,CityName,State,0,0,7,0,0,,109,1153,0,0,0,0,0
2023-10-27,Southwest,N961XX,8598,SFO,CityName,State,BOS,CityName,State,0,0,3,0,0,,263,2547,0,0,0,0,0
2023-10-27,Delta,N474XX,7192,LAX,CityName,State,JFK,CityName,State,0,0,-3,0,0,,78,1621,0,0,0,0,0
2023-10-27,American,N741XX,8263,DEN,CityName,State,JFK,CityName,State,0,0,-4,0,0,,225,2544,0,0,0,0,0
2023-10-27,American,N177XX,116,ATL,CityName,State,ATL,CityName,State,0,0,9,0,0,,205,1211,0,0,0,0,0
2023-10-27,American,N756XX,7653,SFO,CityName,State,MIA,CityName,State,0,0,-3,0,0,,202,597,0,0,0,0,0
2023-10-28,JetBlue,N898XX,5021,LAX,CityName,State,ATL,CityName,State,0,0,-8,0,0,,131,2558,0,0,0,0,0
2023-10-28,American,N752XX,3721,SEA,CityName,State,MIA,CityName,State,0,0,-9,0,0,,175,2303,0,0,0,0,0
2023-10-28,American,N481XX,4910,ORD,CityName,State,JFK,CityName,State,0,0,-12,0,0,,257,263,0,0,0,0,0
2023-10-28,American,N538XX,8691,DEN,CityName,State,ATL,CityName,State,0,0,-9,0,0,,216,2239,0,0,0,0,0
2023-10-28,Delta,N512XX,2218,BOS,CityName,State,MIA,CityName,State,60,1,54,1,0,,344,1859,0,54,0,0,0
2023-10-28,American,N852XX,5107,ATL,CityName,State,LAX,CityName,State,0,0,-8,0,0,,205,1031,0,0,0,0,0
2023-10-28,American,N335XX,1099,SFO,CityName,State,LAX,CityName,State,0,0,-1,0,0,,204,1930,0,0,0,0,0
2023-10-28,Southwest,N586XX,8794,BOS,CityName,State,ORD,CityName,State,0,0,10,0,0,,324,697,0,0,0,0,0
2023-10-28,Delta,N341XX,1682,ATL,CityName,State,BOS,CityName,State,0,0,-12,0,0,,112,1648,0,0,0,0,0
2023-10-28,JetBlue,N469XX,6318,BOS,CityName,State,ATL,CityName,State,0,0,-8,0,0,,300,960,0,0,0,0,0
2023-10-28,Delta,N498XX,7772,BOS,CityName,State,SFO,CityName,State,15,1,23,1,0,,126,1520,23,0,0,0,0
2023-10-28,American,N455XX,9689,DFW,CityName,State,SFO,CityName,State,0,0,-11,0,0,,160,1392,0,0,0,0,0
2023-10-28,JetBlue,N673XX,8145,MIA,CityName,State,LAX,CityName,State,0,0,10,0,0,,126,713,0,0,0,0,0
2023-10-28,United,N747XX,1289,DEN,CityName,State,SFO,CityName,State,0,0,-2,0,0,,71,1438,0,0,0,0,0
2023-10-28,Delta,N981XX,699,ATL,CityName,State,JFK,CityName,State,0,0,4,0,0,,115,2632,0,0,0,0,0
2023-10-28,American,N860XX,5906,ORD,CityName,State,MIA,CityName,State,0,0,-12,0,0,,49,1896,0,0,0,0,0
2023-10-29,American,N200XX,6709,DFW,CityName,State,SFO,CityName,State,0,0,-14,0,0,,226,1895,0,0,0,0,0
2023-10-29,American,N672XX,5575,LAX,CityName,State,DEN,CityName,State,120,1,107,1,0,,120,633,0,0,0,0,107
2023-10-29,Delta,N203XX,2016,DFW,CityName,State,BOS,CityName,State,0,0,9,0,0,,231,2035,0,0,0,0,0
2023-10-29,Delta,N713XX,7327,ATL,CityName,State,LAX,CityName,State,0,0,-12,0,0,,170,1424,0,0,0,0,0
2023-10-29,JetBlue,N575XX,8521,DEN,CityName,State,JFK,CityName,State,15,1,12,0,0,,202,2208,0,0,0,0,0
2023-10-29,Delta,N671XX,392,SEA,CityName,State,SEA,CityName,State,0,0,-7,0,0,,97,2371,0,0,0,0,0
2023-10-29,United,N635XX,5648,SEA,CityName,State,BOS,CityName,State,0,0,7,0,0,,61,866,0,0,0,0,0
2023-10-29,Southwest,N721XX,2735,DFW,CityName,State,ORD,CityName,State,0,0,4,0,0,,115,460,0,0,0,0,0
2023-10-29,Southwest,N489XX,4670,MIA,CityName,State,ATL,CityName,State,15,1,24,1,0,,162,2175,0,0,0,0,24
2023-10-29,American,N758XX,5218,ORD,CityName,State,JFK,CityName,State,0,0,-7,0,0,,291,937,0,0,0,0,0
2023-10-30,United,N309XX,2580,SEA,CityName,State,SEA,CityName,State,0,0,10,0,0,,328,2447,0,0,0,0,0
2023-10-30,American,N248XX,4290,SEA,CityName,State,SEA,CityName,State,0,0,3,0,0,,338,1128,0,0,0,0,0
2023-10-30,Delta,N605XX,6627,MIA,CityName,State,DEN,CityName,State,0,0,8,0,0,,302,1483,0,0,0,0,0
2023-10-30,United,N626XX,2016,ORD,CityName,State,BOS,CityName,State,0,0,6,0,0,,344,1029,0,0,0,0,0
2023-10-30,Southwest,N463XX,8957,SEA,CityName,State,SEA,CityName,State,0,0,4,0,0,,235,2144,0,0,0,0,0
2023-10-30,Delta,N575XX,431,SFO,CityName,State,MIA,CityName,State,45,1,52,1,0,,151,1630,0,0,0,0,52
2023-10-30,Southwest,N663XX,7438,JFK,CityName,State,ORD,CityName,State,0,0,3,0,0,,50,868,0,0,0,0,0
2023-10-30,Southwest,N658XX,305,LAX,CityName,State,SFO,CityName,State,0,0,-6,0,0,,180,342,0,0,0,0,0
2023-10-30,United,N404XX,5542,ORD,CityName,State,BOS,CityName,State,15,1,2,0,0,,332,871,0,0,0,0,0
2023-10-30,United,N741XX,4206,SEA,CityName,State,ORD,CityName,State,0,0,-11,0,0,,338,1452,0,0,0,0,0
2023-10-30,Southwest,N923XX,2979,ATL,CityName,State,ATL,CityName,State,0,0,-9,0,0,,96,2413,0,0,0,0,0
2023-10-30,JetBlue,N541XX,7584,LAX,CityName,State,ORD,CityName,State,0,0,-5,0,0,,73,1592,0,0,0,0,0
2023-10-30,JetBlue,N101XX,7421,DEN,CityName,State,SFO,CityName,State,15,1,9,0,0,,206,1778,0,0,0,0,0
2023-10-30,American,N699XX,5658,SEA,CityName,State,ATL,CityName,State,0,0,-6,0,0,,246,538,0,0,0,0,0
2023-10-30,Delta,N254XX,5835,SEA,CityName,State,ORD,CityName,State,0,0,7,0,0,,136,1440,0,0,0,0,0
2023-10-30,American,N661XX,2355,SFO,CityName,State,SFO,CityName,State,30,1,35,1,0,,288,315,35,0,0,0,0
2023-10-30,JetBlue,N767XX,3064,DEN,CityName,State,DFW,CityName,State,15,1,15,1,0,,176,313,0,15,0,0,0
2023-10-31,JetBlue,N733XX,2201,LAX,CityName,State,SEA,CityName,State,0,0,5,0,0,,167,208,0,0,0,0,0
2023-10-31,American,N587XX,4155,JFK,CityName,State,SEA,CityName,State,30,1,36,1,0,,336,2492,36,0,0,0,0
2023-10-31,Southwest,N951XX,4031,BOS,CityName,State,DFW,CityName,State,0,0,3,0,0,,236,2958,0,0,0,0,0
2023-10-31,Delta,N939XX,1335,ORD,CityName,State,DFW,CityName,State,0,0,8,0,0,,131,1869,0,0,0,0,0
2023-10-31,American,N876XX,4787,JFK,CityName,State,LAX,CityName,State,15,1,20,1,0,,72,2952,0,20,0,0,0
2023-10-31,Southwest,N738XX,5685,JFK,CityName,State,BOS,CityName,State,0,0,-8,0,0,,223,1666,0,0,0,0,0
2023-10-31,Delta,N528XX,7825,MIA,CityName,State,MIA,CityName,State,60,1,65,1,0,,313,159,0,0,0,0,65
2023-10-31,United,N333XX,7866,ORD,CityName,State,ORD,CityName,State,15,1,13,0,0,,334,2535,0,0,0,0,0
2023-10-31,United,N631XX,6015,DEN,CityName,State,SFO,CityName,State,0,0,0,0,0,,76,2114,0,0,0,0,0
2023-10-31,American,N130XX,6935,ATL,CityName,State,ATL,CityName,State,0,0,-13,0,0,,168,2517,0,0,0,0,0
2023-10-31,Delta,N447XX,1540,SEA,CityName,State,LAX,CityName,State,45,1,43,1,0,,131,2996,0,0,0,0,43
2023-11-01,Delta,N151XX,6226,SFO,CityName,State,JFK,CityName,State,15,1,25,1,0,,196,2792,0,25,0,0,0
2023-11-01,United,N939XX,6175,LAX,CityName,State,DFW,CityName,State,15,1,20,1,0,,124,1261,0,0,0,0,20
2023-11-01,Southwest,N986XX,8725,ATL,CityName,State,DFW,CityName,State,0,0,8,0,0,,185,2443,0,0,0,0,0
2023-11-01,Delta,N928XX,9081,SEA,CityName,State,ATL,CityName,State,0,0,4,0,0,,298,519,0,0,0,0,0
2023-11-01,American,N904XX,7153,SFO,CityName,State,DFW,CityName,State,0,0,5,0,0,,225,2903,0,0,0,0,0
2023-11-01,United,N695XX,7740,DEN,CityName,State,BOS,CityName,State,0,0,10,0,0,,99,2668,0,0,0,0,0
2023-11-01,American,N925XX,7657,SFO,CityName,State,JFK,CityName,State,0,0,3,0,0,,351,2558,0,0,0,0,0
2023-11-01,American,N539XX,8610,LAX,CityName,State,MIA,CityName,State,0,0,-1,0,0,,94,284,0,0,0,0,0
2023-11-01,Delta,N762XX,3579,BOS,CityName,State,SEA,CityName,State,0,0,-13,0,0,,94,1483,0,0,0,0,0
2023-11-01,JetBlue,N901XX,9964,SEA,CityName,State,ATL,CityName,State,0,0,-11,0,0,,201,2117,0,0,0,0,0
2023-11-01,JetBlue,N210XX,4160,JFK,CityName,State,DEN,CityName,State,0,0,-10,0,0,,335,1773,0,0,0,0,0
2023-11-02,American,N269XX,9408,JFK,CityName,State,MIA,CityName,State,0,0,-10,0,0,,133,1369,0,0,0,0,0
2023-11-02,United,N752XX,8714,SEA,CityName,State,SFO,CityName,State,0,0,8,0,0,,127,1504,0,0,0,0,0
2023-11-02,JetBlue,N436XX,6956,LAX,CityName,State,DEN,CityName,State,0,0,2,0,0,,262,1449,0,0,0,0,0
2023-11-02,Delta,N419XX,4727,DFW,CityName,State,DEN,CityName,State,0,0,5,0,0,,308,2986,0,0,0,0,0
2023-11-02,American,N184XX,4897,DEN,CityName,State,SFO,CityName,State,15,1,1,0,0,,322,2547,0,0,0,0,0
2023-11-02,Delta,N569XX,6510,ORD,CityName,State,MIA,CityName,State,0,0,-5,0,0,,57,188,0,0,0,0,0
2023-11-02,JetBlue,N569XX,7494,LAX,CityName,State,JFK,CityName,State,0,0,-10,0,0,,64,1020,0,0,0,0,0
2023-11-02,American,N220XX,3434,DEN,CityName,State,ATL,CityName,State,0,0,1,0,0,,346,2867,0,0,0,0,0
2023-11-02,JetBlue,N624XX,1511,SFO,CityName,State,LAX,CityName,State,0,0,-14,0,0,,321,1469,0,0,0,0,0
2023-11-02,Southwest,N189XX,4884,JFK,CityName,State,SFO,CityName,State,0,0,5,0,0,,180,2247,0,0,0,0,0
2023-11-02,American,N623XX,2577,DEN,CityName,State,ORD,CityName,State,0,0,1,0,0,,351,2781,0,0,0,0,0
2023-11-02,Southwest,N411XX,866,MIA,CityName,State,LAX,CityName,State,15,1,14,0,0,,164,1208,0,0,0,0,0
2023-11-02,Delta,N731XX,5306,ATL,CityName,State,LAX,CityName,State,0,0,-3,0,0,,76,1011,0,0,0,0,0
2023-11-03,Delta,N381XX,6973,DEN,CityName,State,MIA,CityName,State,30,1,24,1,0,,129,2783,24,0,0,0,0
2023-11-03,Southwest,N829XX,2990,LAX,CityName,State,DFW,CityName,State,0,0,-14,0,0,,138,580,0,0,0,0,0
2023-11-03,Southwest,N314XX,2488,MIA,CityName,State,LAX,CityName,State,0,0,8,0,0,,92,1935,0,0,0,0,0
2023-11-03,Southwest,N939XX,8219,SFO,CityName,State,SEA,CityName,State,45,1,45,1,0,,293,2146,0,0,0,0,45
2023-11-03,American,N969XX,1785,SEA,CityName,State,BOS,CityName,State,0,0,-7,0,0,,239,626,0,0,0,0,0
2023-11-03,JetBlue,N429XX,7117,SFO,CityName,State,SEA,CityName,State,0,0,-1,0,0,,215,1230,0,0,0,0,0
