FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,OriginCityName,OriginState,Dest,DestCityName,DestState,DepDelay,DepDel15,ArrDelay,ArrDel15,Cancelled,CancellationCode,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2022-10-31,Delta,N605XX,4225,MIA,CityName,State,ATL,CityName,State,0,0,-8,0,0,,307,1780,0,0,0,0,0
2022-10-31,Southwest,N465XX,1198,DEN,CityName,State,ORD,CityName,State,45,1,39,1,0,,125,2490,0,0,39,0,0
2022-10-31,Southwest,N814XX,5243,LAX,CityName,State,ORD,CityName,State,0,0,-10,0,0,,195,2436,0,0,0,0,0
2022-10-31,Delta,N275XX,3860,SEA,CityName,State,ATL,CityName,State,0,0,-4,0,0,,52,457,0,0,0,0,0
2022-10-31,American,N346XX,2665,DFW,CityName,State,DEN,CityName,State,0,0,-12,0,0,,200,167,0,0,0,0,0
2022-10-31,JetBlue,N592XX,9033,BOS,CityName,State,SEA,CityName,State,0,0,-12,0,0,,350,2969,0,0,0,0,0
2022-10-31,JetBlue,N326XX,5567,SFO,CityName,State,SFO,CityName,State,120,1,107,1,0,,244,2271,0,0,107,0,0
2022-10-31,Southwest,N897XX,3003,JFK,CityName,State,SFO,CityName,State,0,0,6,0,0,,229,1073,0,0,0,0,0
2022-10-31,United,N162XX,9529,SEA,CityName,State,DFW,CityName,State,60,1,53,1,0,,239,711,53,0,0,0,0
2022-10-31,United,N647XX,2411,BOS,CityName,State,SFO,CityName,State,0,0,10,0,0,,119,311,0,0,0,0,0
2022-10-31,United,N771XX,6365,SFO,CityName,State,BOS,CityName,State,0,0,10,0,0,,79,1772,0,0,0,0,0
2022-10-31,Southwest,N312XX,4082,JFK,CityName,State,BOS,CityName,State,0,0,10,0,0,,194,1581,0,0,0,0,0
2022-10-31,United,N480XX,4462,LAX,CityName,State,BOS,CityName,State,0,0,-11,0,0,,214,1386,0,0,0,0,0
2022-10-31,Delta,N478XX,8108,LAX,CityName,State,DFW,CityName,State,0,0,-10,0,0,,353,1921,0,0,0,0,0
2022-10-31,Southwest,N348XX,3370,BOS,CityName,State,ORD,CityName,State,0,0,6,0,0,,125,166,0,0,0,0,0
2022-11-01,JetBlue,N766XX,7309,BOS,CityName,State,SFO,CityName,State,0,0,10,0,0,,302,2719,0,0,0,0,0
2022-11-01,Delta,N439XX,9047,DEN,CityName,State,LAX,CityName,State,0,0,-5,0,0,,46,1898,0,0,0,0,0
2022-11-01,American,N369XX,9025,SEA,CityName,State,BOS,CityName,State,0,0,8,0,0,,325,886,0,0,0,0,0
2022-11-01,JetBlue,N777XX,6172,DFW,CityName,State,DFW,CityName,State,0,0,1,0,0,,149,1736,0,0,0,0,0
2022-11-01,Delta,N355XX,5900,LAX,CityName,State,DEN,CityName,State,30,1,24,1,0,,264,1820,0,24,0,0,0
2022-11-01,United,N967XX,4794,ORD,CityName,State,DEN,CityName,State,0,0,4,0,0,,133,1261,0,0,0,0,0
2022-11-01,American,N168XX,4647,DEN,CityName,State,DEN,CityName,State,0,0,7,0,0,,321,1118,0,0,0,0,0
2022-11-01,JetBlue,N355XX,7263,DEN,CityName,State,JFK,CityName,State,30,1,16,1,0,,280,1431,0,0,16,0,0
2022-11-01,JetBlue,N308XX,4418,JFK,CityName,State,MIA,CityName,State,0,0,-7,0,0,,97,1607,0,0,0,0,0
2022-11-01,JetBlue,N272XX,4976,BOS,CityName,State,ORD,CityName,State,0,0,10,0,0,,343,2583,0,0,0,0,0
2022-11-01,Delta,N819XX,5114,SFO,CityName,State,SEA,CityName,State,120,1,116,1,0,,220,1659,116,0,0,0,0
2022-11-01,United,N643XX,3415,BOS,CityName,State,DEN,CityName,State,15,1,17,1,0,,233,2794,0,0,0,0,17
2022-11-01,Southwest,N916XX,3193,JFK,CityName,State,BOS,CityName,State,45,1,53,1,0,,245,2240,53,0,0,0,0
2022-11-01,Delta,N226XX,2594,ORD,CityName,State,JFK,CityName,State,60,1,53,1,0,,139,1190,0,0,0,0,53
2022-11-01,United,N586XX,9136,JFK,CityName,State,LAX,CityName,State,15,1,6,0,0,,240,885,0,0,0,0,0
2022-11-01,United,N457XX,4183,MIA,CityName,State,ATL,CityName,State,120,1,109,1,0,,87,590,0,0,109,0,0
2022-11-02,JetBlue,N452XX,6324,MIA,CityName,State,DFW,CityName,State,0,0,9,0,0,,245,409,0,0,0,0,0
2022-11-02,JetBlue,N154XX,2023,DEN,CityName,State,LAX,CityName,State,30,1,20,1,0,,310,660,0,0,0,0,20
2022-11-02,American,N153XX,6074,LAX,CityName,State,ATL,CityName,State,0,0,-3,0,0,,337,646,0,0,0,0,0
2022-11-02,JetBlue,N464XX,6986,DFW,CityName,State,ATL,CityName,State,0,0,7,0,0,,334,1500,0,0,0,0,0
2022-11-02,American,N116XX,2580,SFO,CityName,State,ATL,CityName,State,240,1,234,1,0,,106,607,0,0,0,0,234
2022-11-02,Delta,N331XX,3740,SFO,CityName,State,BOS,CityName,State,60,1,50,1,0,,164,2999,0,0,50,0,0
2022-11-02,United,N148XX,6822,LAX,CityName,State,SFO,CityName,State,15,1,17,1,0,,211,2715,0,17,0,0,0
2022-11-02,Delta,N796XX,9885,MIA,CityName,State,ORD,CityName,State,0,0,6,0,0,,221,2784,0,0,0,0,0
2022-11-02,Southwest,N467XX,2060,DEN,CityName,State,LAX,CityName,State,0,0,-6,0,0,,232,2740,0,0,0,0,0
2022-11-02,JetBlue,N607XX,659,DEN,CityName,State,LAX,CityName,State,0,0,2,0,0,,271,2958,0,0,0,0,0
2022-11-02,Southwest,N319XX,662,ORD,CityName,State,SFO,CityName,State,0,0,-9,0,0,,186,1006,0,0,0,0,0
2022-11-02,Southwest,N541XX,243,ATL,CityName,State,DEN,CityName,State,30,1,34,1,0,,239,634,0,0,34,0,0
2022-11-02,JetBlue,N289XX,243,JFK,CityName,State,DFW,CityName,State,0,0,-9,0,0,,114,1000,0,0,0,0,0
2022-11-03,JetBlue,N496XX,128,MIA,CityName,State,BOS,CityName,State,60,1,51,1,0,,319,1957,51,0,0,0,0
2022-11-03,United,N216XX,4358,SFO,CityName,State,ORD,CityName,State,15,1,1,0,0,,310,820,0,0,0,0,0
2022-11-03,United,N596XX,6815,DEN,CityName,State,ORD,CityName,State,60,1,59,1,0,,357,1267,0,59,0,0,0
2022-11-03,Delta,N189XX,5964,DEN,CityName,State,SEA,CityName,State,0,0,-12,0,0,,148,1254,0,0,0,0,0
2022-11-03,Southwest,N665XX,1899,ATL,CityName,State,BOS,CityName,State,0,0,-11,0,0,,158,2505,0,0,0,0,0
2022-11-03,Delta,N379XX,6730,SFO,CityName,State,BOS,CityName,State,0,0,-1,0,0,,169,2837,0,0,0,0,0
2022-11-03,Southwest,N945XX,5309,LAX,CityName,State,DFW,CityName,State,0,0,6,0,0,,134,1426,0,0,0,0,0
2022-11-03,Delta,N483XX,5390,SEA,CityName,State,DFW,CityName,State,0,0,-13,0,0,,184,1930,0,0,0,0,0
2022-11-03,United,N242XX,6546,ATL,CityName,State,ORD,CityName,State,0,0,-12,0,0,,105,1757,0,0,0,0,0
2022-11-03,Southwest,N157XX,5014,SEA,CityName,State,JFK,CityName,State,0,0,9,0,0,,140,1445,0,0,0,0,0
2022-11-03,American,N177XX,8066,DFW,CityName,State,DFW,CityName,State,0,0,5,0,0,,224,2633,0,0,0,0,0
2022-11-03,JetBlue,N780XX,2559,MIA,CityName,State,LAX,CityName,State,45,1,49,1,0,,86,1162,49,0,0,0,0
2022-11-03,Southwest,N358XX,9548,SFO,CityName,State,SFO,CityName,State,0,0,-3,0,0,,342,189,0,0,0,0,0
2022-11-03,Delta,N497XX,446,SFO,CityName,State,MIA,CityName,State,0,0,-13,0,0,,319,1363,0,0,0,0,0
2022-11-03,United,N304XX,2297,BOS,CityName,State,MIA,CityName,State,0,0,-8,0,0,,81,596,0,0,0,0,0
2022-11-03,JetBlue,N512XX,1147,SFO,CityName,State,ORD,CityName,State,0,0,0,0,0,,253,1271,0,0,0,0,0
2022-11-03,United,N227XX,9750,ATL,CityName,State,ATL,CityName,State,120,1,111,1,0,,268,2184,111,0,0,0,0
2022-11-03,American,N462XX,7561,BOS,CityName,State,LAX,CityName,State,30,1,40,1,0,,236,2384,0,40,0,0,0
2022-11-04,Delta,N799XX,7464,SEA,CityName,State,DFW,CityName,State,0,0,-2,0,0,,143,672,0,0,0,0,0
2022-11-04,Delta,N784XX,3995,LAX,CityName,State,ORD,CityName,State,45,1,43,1,0,,358,1353,0,43,0,0,0
2022-11-04,American,N131XX,2330,LAX,CityName,State,SFO,CityName,State,0,0,6,0,0,,181,2745,0,0,0,0,0
2022-11-04,United,N402XX,7956,JFK,CityName,State,ORD,CityName,State,0,0,6,0,0,,253,545,0,0,0,0,0
2022-11-04,Southwest,N778XX,5106,MIA,CityName,State,MIA,CityName,State,30,1,16,1,0,,249,1459,0,16,0,0,0
2022-11-04,United,N815XX,6821,DFW,CityName,State,ATL,CityName,State,0,0,0,0,1,A,136,2138,0,0,0,0,0
2022-11-04,Delta,N101XX,6922,MIA,CityName,State,BOS,CityName,State,0,0,-8,0,0,,267,348,0,0,0,0,0
2022-11-04,American,N291XX,7400,SFO,CityName,State,SFO,CityName,State,0,0,-3,0,0,,219,299,0,0,0,0,0
2022-11-04,American,N724XX,1791,DEN,CityName,State,DEN,CityName,State,60,1,69,1,0,,141,2732,0,0,0,0,69
2022-11-04,Southwest,N660XX,3931,LAX,CityName,State,BOS,CityName,State,0,0,6,0,0,,272,2734,0,0,0,0,0
2022-11-04,American,N227XX,3272,DFW,CityName,State,DEN,CityName,State,30,1,28,1,0,,95,2310,28,0,0,0,0
2022-11-04,JetBlue,N974XX,4209,DEN,CityName,State,ATL,CityName,State,0,0,-14,0,0,,115,324,0,0,0,0,0
2022-11-04,Southwest,N604XX,1919,SEA,CityName,State,DFW,CityName,State,0,0,-8,0,0,,184,1583,0,0,0,0,0
2022-11-04,JetBlue,N259XX,2282,ATL,CityName,State,SEA,CityName,State,45,1,39,1,0,,108,1053,0,0,39,0,0
2022-11-04,Southwest,N926XX,9498,SEA,CityName,State,ATL,CityName,State,0,0,-7,0,0,,320,1711,0,0,0,0,0
2022-11-04,United,N661XX,321,DEN,CityName,State,ORD,CityName,State,0,0,-6,0,0,,144,604,0,0,0,0,0
2022-11-04,Delta,N687XX,4155,LAX,CityName,State,ORD,CityName,State,0,0,-12,0,0,,49,1078,0,0,0,0,0
2022-11-04,JetBlue,N881XX,2672,SFO,CityName,State,ATL,CityName,State,15,1,4,0,0,,340,1915,0,0,0,0,0
2022-11-05,United,N874XX,7279,SFO,CityName,State,LAX,CityName,State,0,0,7,0,0,,289,621,0,0,0,0,0
2022-11-05,Southwest,N872XX,7026,DFW,CityName,State,DEN,CityName,State,0,0,3,0,0,,143,1746,0,0,0,0,0
2022-11-05,American,N672XX,9789,DEN,CityName,State,SFO,CityName,State,120,1,121,1,0,,119,716,0,121,0,0,0
2022-11-05,United,N908XX,582,SFO,CityName,State,JFK,CityName,State,0,0,-9,0,0,,194,413,0,0,0,0,0
2022-11-05,JetBlue,N236XX,9182,SEA,CityName,State,JFK,CityName,State,45,1,44,1,0,,172,2606,0,0,44,0,0
2022-11-05,JetBlue,N648XX,6857,ATL,CityName,State,ORD,CityName,State,30,1,30,1,0,,234,997,30,0,0,0,0
2022-11-05,United,N460XX,4051,LAX,CityName,State,SFO,CityName,State,0,0,-6,0,0,,345,828,0,0,0,0,0
2022-11-05,United,N747XX,1386,ATL,CityName,State,MIA,CityName,State,0,0,5,0,0,,220,1485,0,0,0,0,0
2022-11-05,JetBlue,N771XX,3225,MIA,CityName,State,ATL,CityName,State,0,0,-10,0,0,,352,1093,0,0,0,0,0
2022-11-05,United,N764XX,6253,SEA,CityName,State,MIA,CityName,State,0,0,-8,0,0,,46,1332,0,0,0,0,0
2022-11-05,Delta,N457XX,9103,DFW,CityName,State,BOS,CityName,State,15,1,18,1,0,,282,2631,18,0,0,0,0
2022-11-05,American,N923XX,7450,DFW,CityName,State,MIA,CityName,State,0,0,4,0,0,,88,2587,0,0,0,0,0
2022-11-05,Delta,N877XX,2848,DEN,CityName,State,MIA,CityName,State,0,0,6,0,0,,306,787,0,0,0,0,0
2022-11-05,United,N153XX,6383,SEA,CityName,State,SFO,CityName,State,0,0,-2,0,0,,269,2631,0,0,0,0,0
2022-11-05,American,N898XX,7561,JFK,CityName,State,BOS,CityName,State,0,0,4,0,0,,187,2552,0,0,0,0,0
2022-11-05,Southwest,N588XX,854,DEN,CityName,State,LAX,CityName,State,0,0,0,0,0,,269,1908,0,0,0,0,0
2022-11-05,American,N634XX,8710,DEN,CityName,State,SEA,CityName,State,0,0,-11,0,0,,173,2601,0,0,0,0,0
2022-11-05,JetBlue,N423XX,9945,DEN,CityName,State,SFO,CityName,State,0,0,-13,0,0,,286,2574,0,0,0,0,0
2022-11-05,American,N946XX,197,ORD,CityName,State,DFW,CityName,State,0,0,-3,0,0,,205,2722,0,0,0,0,0
2022-11-05,United,N433XX,764,MIA,CityName,State,DFW,CityName,State,0,0,-10,0,0,,174,2463,0,0,0,0,0
2022-11-05,JetBlue,N862XX,8970,BOS,CityName,State,ATL,CityName,State,0,0,-9,0,0,,250,163,0,0,0,0,0
2022-11-05,JetBlue,N205XX,3680,DEN,CityName,State,DFW,CityName,State,0,0,2,0,0,,288,986,0,0,0,0,0
2022-11-05,American,N619XX,1107,BOS,CityName,State,LAX,CityName,State,0,0,10,0,0,,354,265,0,0,0,0,0
2022-11-05,Southwest,N129XX,1891,BOS,CityName,State,DEN,CityName,State,0,0,-12,0,0,,46,1458,0,0,0,0,0
2022-11-05,Delta,N146XX,5028,SFO,CityName,State,ORD,CityName,State,15,1,1,0,0,,274,573,0,0,0,0,0
2022-11-06,American,N570XX,1395,ORD,CityName,State,DEN,CityName,State,0,0,-6,0,0,,254,2173,0,0,0,0,0
2022-11-06,JetBlue,N228XX,8899,JFK,CityName,State,MIA,CityName,State,0,0,7,0,0,,228,992,0,0,0,0,0
2022-11-06,Delta,N334XX,8066,BOS,CityName,State,ATL,CityName,State,0,0,3,0,0,,117,857,0,0,0,0,0
2022-11-06,Delta,N555XX,2511,LAX,CityName,State,BOS,CityName,State,0,0,7,0,0,,268,1811,0,0,0,0,0
2022-11-06,Southwest,N458XX,3549,ATL,CityName,State,ORD,CityName,State,240,1,250,1,0,,286,1547,0,250,0,0,0
2022-11-06,United,N445XX,2036,LAX,CityName,State,LAX,CityName,State,0,0,-13,0,0,,116,2254,0,0,0,0,0
2022-11-06,JetBlue,N106XX,6622,ATL,CityName,State,MIA,CityName,State,15,1,14,0,0,,359,1447,0,0,0,0,0
2022-11-06,United,N431XX,3572,JFK,CityName,State,MIA,CityName,State,0,0,-5,0,0,,182,2424,0,0,0,0,0
2022-11-06,Delta,N267XX,2794,BOS,CityName,State,MIA,CityName,State,0,0,3,0,0,,221,1608,0,0,0,0,0
2022-11-06,Delta,N427XX,9445,ORD,CityName,State,DEN,CityName,State,15,1,11,0,0,,164,2842,0,0,0,0,0
2022-11-06,Delta,N961XX,1126,BOS,CityName,State,ORD,CityName,State,15,1,7,0,0,,52,911,0,0,0,0,0
2022-11-06,JetBlue,N694XX,967,BOS,CityName,State,SFO,CityName,State,0,0,8,0,0,,322,1405,0,0,0,0,0
2022-11-07,United,N382XX,5240,DFW,CityName,State,ORD,CityName,State,0,0,-1,0,0,,342,1413,0,0,0,0,0
2022-11-07,American,N274XX,6909,SEA,CityName,State,MIA,CityName,State,0,0,-2,0,0,,351,2798,0,0,0,0,0
2022-11-07,Southwest,N465XX,4667,ORD,CityName,State,SEA,CityName,State,0,0,6,0,0,,285,2917,0,0,0,0,0
2022-11-07,United,N808XX,1095,MIA,CityName,State,LAX,CityName,State,15,1,1,0,0,,247,212,0,0,0,0,0
2022-11-07,JetBlue,N358XX,6613,MIA,CityName,State,SEA,CityName,State,0,0,1,0,0,,131,2707,0,0,0,0,0
2022-11-07,American,N117XX,1068,JFK,CityName,State,ATL,CityName,State,0,0,-3,0,0,,138,1846,0,0,0,0,0
2022-11-07,Delta,N751XX,876,JFK,CityName,State,BOS,CityName,State,0,0,6,0,0,,131,2613,0,0,0,0,0
2022-11-07,United,N576XX,6458,MIA,CityName,State,BOS,CityName,State,0,0,4,0,0,,253,1988,0,0,0,0,0
2022-11-07,Delta,N392XX,1165,JFK,CityName,State,LAX,CityName,State,0,0,-14,0,0,,195,2678,0,0,0,0,0
2022-11-07,American,N225XX,7183,DEN,CityName,State,DEN,CityName,State,30,1,24,1,0,,192,241,24,0,0,0,0
2022-11-07,Southwest,N371XX,7051,BOS,CityName,State,DEN,CityName,State,0,0,1,0,0,,116,1438,0,0,0,0,0
2022-11-07,American,N945XX,7159,DFW,CityName,State,BOS,CityName,State,0,0,1,0,0,,175,808,0,0,0,0,0
2022-11-07,JetBlue,N701XX,4361,ORD,CityName,State,SEA,CityName,State,0,0,-9,0,0,,145,2519,0,0,0,0,0
2022-11-07,United,N673XX,6479,MIA,CityName,State,DFW,CityName,State,0,0,0,0,1,A,46,1437,0,0,0,0,0
2022-11-07,United,N246XX,8022,MIA,CityName,State,SFO,CityName,State,15,1,4,0,0,,269,605,0,0,0,0,0
2022-11-08,Delta,N228XX,5912,MIA,CityName,State,ORD,CityName,State,0,0,8,0,0,,309,1266,0,0,0,0,0
2022-11-08,United,N678XX,9231,SFO,CityName,State,ATL,CityName,State,45,1,44,1,0,,49,1090,0,0,44,0,0
2022-11-08,JetBlue,N889XX,3060,MIA,CityName,State,BOS,CityName,State,15,1,2,0,0,,160,2945,0,0,0,0,0
2022-11-08,JetBlue,N563XX,2595,MIA,CityName,State,DFW,CityName,State,240,1,238,1,0,,62,2867,0,0,238,0,0
2022-11-08,United,N533XX,9693,SEA,CityName,State,SFO,CityName,State,0,0,-8,0,0,,169,615,0,0,0,0,0
2022-11-08,United,N378XX,104,MIA,CityName,State,DFW,CityName,State,0,0,1,0,0,,297,2054,0,0,0,0,0
2022-11-08,United,N267XX,3916,MIA,CityName,State,ORD,CityName,State,0,0,-5,0,0,,274,958,0,0,0,0,0
2022-11-08,United,N965XX,9017,LAX,CityName,State,SEA,CityName,State,0,0,-5,0,0,,305,2056,0,0,0,0,0
2022-11-08,Southwest,N323XX,3241,DEN,CityName,State,SEA,CityName,State,15,1,3,0,0,,163,2258,0,0,0,0,0
2022-11-08,JetBlue,N708XX,3916,ORD,CityName,State,JFK,CityName,State,0,0,-11,0,0,,144,811,0,0,0,0,0
2022-11-08,JetBlue,N421XX,6030,LAX,CityName,State,SEA,CityName,State,0,0,8,0,0,,128,1455,0,0,0,0,0
2022-11-08,Southwest,N682XX,4316,BOS,CityName,State,JFK,CityName,State,0,0,3,0,0,,347,266,0,0,0,0,0
2022-11-08,JetBlue,N851XX,5137,MIA,CityName,State,DEN,CityName,State,0,0,-12,0,0,,97,196,0,0,0,0,0
2022-11-08,American,N879XX,5017,LAX,CityName,State,ATL,CityName,State,0,0,7,0,0,,91,510,0,0,0,0,0
2022-11-08,JetBlue,N308XX,3350,SFO,CityName,State,LAX,CityName,State,15,1,12,0,0,,85,2202,0,0,0,0,0
2022-11-08,JetBlue,N954XX,9900,MIA,CityName,State,SFO,CityName,State,0,0,-9,0,0,,284,1761,0,0,0,0,0
2022-11-08,JetBlue,N750XX,3012,JFK,CityName,State,DEN,CityName,State,0,0,-7,0,0,,247,2276,0,0,0,0,0
2022-11-09,United,N326XX,5445,MIA,CityName,State,ORD,CityName,State,0,0,-13,0,0,,355,1517,0,0,0,0,0
2022-11-09,Southwest,N266XX,8779,JFK,CityName,State,BOS,CityName,State,60,1,63,1,0,,288,2628,63,0,0,0,0
2022-11-09,United,N169XX,207,SEA,CityName,State,SFO,CityName,State,15,1,20,1,0,,50,1922,20,0,0,0,0
2022-11-09,Southwest,N649XX,7410,DFW,CityName,State,BOS,CityName,State,0,0,5,0,0,,220,2942,0,0,0,0,0
2022-11-09,Delta,N830XX,9645,LAX,CityName,State,ATL,CityName,State,0,0,9,0,0,,75,162,0,0,0,0,0
2022-11-09,JetBlue,N238XX,3648,ORD,CityName,State,SEA,CityName,State,0,0,6,0,0,,242,553,0,0,0,0,0
2022-11-09,Delta,N875XX,1645,MIA,CityName,State,JFK,CityName,State,0,0,-14,0,0,,116,1079,0,0,0,0,0
2022-11-09,American,N586XX,5020,ORD,CityName,State,LAX,CityName,State,0,0,-13,0,0,,141,1621,0,0,0,0,0
2022-11-09,JetBlue,N750XX,4364,DFW,CityName,State,LAX,CityName,State,0,0,-9,0,0,,331,2228,0,0,0,0,0
2022-11-09,JetBlue,N712XX,6393,BOS,CityName,State,JFK,CityName,State,0,0,-8,0,0,,264,852,0,0,0,0,0
2022-11-10,American,N633XX,9663,JFK,CityName,State,SFO,CityName,State,0,0,-2,0,0,,149,2882,0,0,0,0,0
2022-11-10,JetBlue,N393XX,824,SFO,CityName,State,JFK,CityName,State,0,0,-5,0,0,,334,1549,0,0,0,0,0
2022-11-10,United,N165XX,9325,DEN,CityName,State,DFW,CityName,State,0,0,6,0,0,,340,2765,0,0,0,0,0
2022-11-10,JetBlue,N894XX,3062,SFO,CityName,State,MIA,CityName,State,0,0,-9,0,0,,66,2298,0,0,0,0,0
2022-11-10,Delta,N658XX,1881,LAX,CityName,State,LAX,CityName,State,60,1,59,1,0,,118,2250,0,59,0,0,0
2022-11-10,JetBlue,N769XX,1929,SFO,CityName,State,SFO,CityName,State,15,1,3,0,0,,130,2646,0,0,0,0,0
2022-11-10,United,N315XX,9209,LAX,CityName,State,BOS,CityName,State,0,0,-6,0,0,,338,2967,0,0,0,0,0
2022-11-10,JetBlue,N478XX,3058,MIA,CityName,State,LAX,CityName,State,0,0,4,0,0,,91,2146,0,0,0,0,0
2022-11-10,JetBlue,N534XX,9930,MIA,CityName,State,DEN,CityName,State,0,0,-8,0,0,,335,1341,0,0,0,0,0
2022-11-10,United,N185XX,9592,ORD,CityName,State,SFO,CityName,State,30,1,19,1,0,,266,1454,0,0,0,0,19
2022-11-10,American,N100XX,7702,BOS,CityName,State,ATL,CityName,State,0,0,-13,0,0,,146,411,0,0,0,0,0
2022-11-10,JetBlue,N619XX,9059,DEN,CityName,State,SEA,CityName,State,0,0,9,0,0,,190,2539,0,0,0,0,0
2022-11-11,Southwest,N710XX,9956,DEN,CityName,State,SEA,CityName,State,15,1,21,1,0,,226,2612,0,0,21,0,0
2022-11-11,Southwest,N368XX,8591,DEN,CityName,State,DEN,CityName,State,0,0,5,0,0,,196,895,0,0,0,0,0
2022-11-11,Delta,N533XX,5309,MIA,CityName,State,SFO,CityName,State,0,0,-12,0,0,,342,2720,0,0,0,0,0
2022-11-11,JetBlue,N797XX,1488,ATL,CityName,State,MIA,CityName,State,30,1,33,1,0,,321,922,0,33,0,0,0
2022-11-11,Delta,N954XX,8944,MIA,CityName,State,DFW,CityName,State,0,0,6,0,0,,302,334,0,0,0,0,0
2022-11-11,United,N320XX,1119,BOS,CityName,State,SFO,CityName,State,0,0,-3,0,0,,78,534,0,0,0,0,0
2022-11-11,Southwest,N320XX,582,LAX,CityName,State,ATL,CityName,State,0,0,-6,0,0,,321,1422,0,0,0,0,0
2022-11-11,Southwest,N992XX,2881,LAX,CityName,State,MIA,CityName,State,0,0,0,0,0,,161,264,0,0,0,0,0
2022-11-11,American,N820XX,6444,ATL,CityName,State,MIA,CityName,State,15,1,21,1,0,,80,1483,0,0,21,0,0
2022-11-11,Southwest,N913XX,7376,SFO,CityName,State,JFK,CityName,State,0,0,-10,0,0,,166,2376,0,0,0,0,0
2022-11-11,United,N571XX,3415,SFO,CityName,State,LAX,CityName,State,0,0,7,0,0,,217,1090,0,0,0,0,0
2022-11-11,Southwest,N608XX,8678,MIA,CityName,State,MIA,CityName,State,0,0,9,0,0,,195,2825,0,0,0,0,0
2022-11-12,JetBlue,N450XX,6237,SEA,CityName,State,ATL,CityName,State,0,0,10,0,0,,145,1566,0,0,0,0,0
2022-11-12,JetBlue,N308XX,4984,MIA,CityName,State,SEA,CityName,State,0,0,10,0,0,,224,1615,0,0,0,0,0
2022-11-12,Delta,N704XX,7402,DFW,CityName,State,DFW,CityName,State,0,0,-10,0,0,,275,285,0,0,0,0,0
2022-11-12,Southwest,N743XX,9400,LAX,CityName,State,ORD,CityName,State,0,0,-11,0,0,,130,2093,0,0,0,0,0
2022-11-12,American,N433XX,7701,LAX,CityName,State,ORD,CityName,State,30,1,23,1,0,,343,303,0,0,23,0,0
2022-11-12,JetBlue,N406XX,171,LAX,CityName,State,LAX,CityName,State,0,0,8,0,0,,247,200,0,0,0,0,0
2022-11-12,United,N407XX,7096,ORD,CityName,State,ORD,CityName,State,0,0,0,0,1,A,320,1436,0,0,0,0,0
2022-11-12,American,N435XX,1321,SFO,CityName,State,LAX,CityName,State,0,0,-2,0,0,,182,2102,0,0,0,0,0
2022-11-12,American,N146XX,2578,ATL,CityName,State,SFO,CityName,State,15,1,9,0,0,,223,742,0,0,0,0,0
2022-11-12,American,N269XX,609,ATL,CityName,State,DFW,CityName,State,0,0,3,0,0,,81,981,0,0,0,0,0
2022-11-12,Delta,N512XX,4158,JFK,CityName,State,DEN,CityName,State,0,0,-5,0,0,,148,477,0,0,0,0,0
2022-11-12,JetBlue,N947XX,5428,DFW,CityName,State,MIA,CityName,State,15,1,1,0,0,,356,1678,0,0,0,0,0
2022-11-12,American,N305XX,5414,LAX,CityName,State,ORD,CityName,State,0,0,0,0,0,,95,1250,0,0,0,0,0
2022-11-13,United,N436XX,474,LAX,CityName,State,SEA,CityName,State,0,0,-13,0,0,,337,1576,0,0,0,0,0
2022-11-13,Delta,N813XX,5232,LAX,CityName,State,BOS,CityName,State,0,0,4,0,0,,45,1979,0,0,0,0,0
2022-11-13,American,N987XX,3238,MIA,CityName,State,SEA,CityName,State,0,0,10,0,0,,312,971,0,0,0,0,0
2022-11-13,United,N886XX,8326,BOS,CityName,State,BOS,CityName,State,0,0,-1,0,0,,281,2883,0,0,0,0,0
2022-11-13,JetBlue,N508XX,7379,SEA,CityName,State,LAX,CityName,State,0,0,4,0,0,,85,2133,0,0,0,0,0
2022-11-13,Delta,N275XX,4116,ATL,CityName,State,SEA,CityName,State,45,1,42,1,0,,144,2202,0,0,0,0,42
2022-11-13,Southwest,N274XX,2652,DFW,CityName,State,MIA,CityName,State,0,0,-14,0,0,,292,1540,0,0,0,0,0
2022-11-13,American,N182XX,3282,JFK,CityName,State,SEA,CityName,State,60,1,66,1,0,,307,2473,0,0,66,0,0
2022-11-13,American,N780XX,400,SFO,CityName,State,ATL,CityName,State,0,0,-12,0,0,,252,2633,0,0,0,0,0
2022-11-13,Delta,N454XX,6965,ATL,CityName,State,ORD,CityName,State,0,0,-13,0,0,,95,896,0,0,0,0,0
2022-11-13,United,N978XX,1613,ORD,CityName,State,JFK,CityName,State,0,0,1,0,0,,60,2578,0,0,0,0,0
2022-11-13,Southwest,N506XX,9955,ORD,CityName,State,JFK,CityName,State,0,0,10,0,0,,298,2845,0,0,0,0,0
2022-11-13,American,N531XX,2951,DEN,CityName,State,DEN,CityName,State,0,0,-9,0,0,,116,2242,0,0,0,0,0
2022-11-13,Delta,N637XX,3463,BOS,CityName,State,LAX,CityName,State,0,0,-5,0,0,,202,1876,0,0,0,0,0
2022-11-13,American,N663XX,5767,BOS,CityName,State,DEN,CityName,State,0,0,0,0,0,,357,167,0,0,0,0,0
2022-11-13,American,N757XX,3046,DFW,CityName,State,DFW,CityName,State,0,0,-11,0,0,,331,1532,0,0,0,0,0
2022-11-13,Southwest,N489XX,8442,JFK,CityName,State,LAX,CityName,State,0,0,-10,0,0,,329,288,0,0,0,0,0
